id_local,uf,municipio
3424,SC,FLORIANÓPOLIS
3425,SC,FORQUILHINHA
3426,SC,FRAIBURGO
3427,SC,FREI ROGÉRIO
3428,SC,GALVÃO
3429,SC,GAROPABA
3430,SC,GARUVA
3431,SC,GASPAR
3432,SC,GOVERNADOR CELSO RAMOS
3433,SC,GRAVATAL
3434,SC,GUABIRUBA
3435,SC,GUARACIABA
3436,SC,GUARAMIRIM
3437,SC,HERVAL D´OESTE
3438,SC,IBIRAMA
3439,SC,ILHOTA
3440,SC,IMARUÍ
3441,SC,IMBITUBA
3442,SC,INDAIAL
3443,SC,IPIRA
3444,SC,IPORÃ DO OESTE
3445,SC,IPUAÇU
3446,SC,IPUMIRIM
3447,SC,IRANI
3448,SC,IRINEÓPOLIS
