id_ies,nome_ies,organizacao_academica,sistema_de_ensino,categoria_administrativa,situacao_da_ies,UF_PROCESSO,UF_CADASTRO,municipio_processo,municipio_cadastro,uf,PUBLICA_PRIVADA,AMBITO_ADMINISTRATIVO
23087,FACULDADE WYDEN - PORTO VELHO - WYDEN PORTO V,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,RO,,Porto Velho,,RO,PRIVADA,FEDERAL
23088,FACULDADE DE PEIXOTO DE AZEVEDO -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MT,,Peixoto de Azevedo,,MT,PRIVADA,FEDERAL
23089,FACULDADE DE NOVA MUTUM - FAMUTUM - FAMUTUM,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,MT,MT,Nova Mutum,Nova Mutum,MT,PRIVADA,FEDERAL
23090,INSTITUTO DE ENSINO SUPERIOR CAPIXABA - IESCAPI,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,ATIVA,ES,ES,Serra,Serra,ES,PRIVADA,FEDERAL
23091,FACULDADE UNIVERITAS UNIVERSUS VERITAS MOGI DAS CRUZES - UNIVERITAS MC,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,Mogi das Cruzes,,SP,PRIVADA,FEDERAL
23092,FACULDADE CESUC PRIMAVERA DO LESTE - CESUC,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MT,,Primavera do Leste,,MT,PRIVADA,FEDERAL
23093,FACULDADE UNIVERITAS UNIVERSUS VERITAS RIBEIRAO DAS NEVES - UNIVERITAS RN,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MG,,Ribeirão das Neves,,MG,PRIVADA,FEDERAL
23094,FACULDADE UNIVERITAS UNIVERSUS VERITAS AGUAS LINDAS DE GOIAS - UNIVERITAS ALG,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,GO,,Águas Lindas de Goiás,,GO,PRIVADA,FEDERAL
23095,INSTITUTO SOCIESC DE JARAGUA DO SUL - SOCIESC,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,SC,SC,Jaraguá do Sul,Jaraguá do Sul,SC,PRIVADA,FEDERAL
23096,FACULDADE SANTO ANTONIO - SJC - FSA,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,SP,SP,São José dos Campos,São José dos Campos,SP,PRIVADA,FEDERAL
23097,FACULDADE IBMEC DE BRASILIA - IBMEC BRASILIA,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,DF,DF,Brasília,Brasília,DF,PRIVADA,FEDERAL
23098,FACULDADE WYDEN - CAMPOS DOS GOYTACAZES - WYDEN CAMPOS G,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,RJ,,Campos dos Goytacazes,,RJ,PRIVADA,FEDERAL
23099,FACULDADE ANHANGUERA DE PALMAS -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,TO,TO,Palmas,Palmas,TO,PRIVADA,FEDERAL
231,FACULDADE DE SAO BERNARDO DO CAMPO - FASB,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,ATIVA,SP,SP,São Bernardo do Campo,São Bernardo do Campo,SP,PRIVADA,FEDERAL
23100,FACULDADE ANHANGUERA DE JUAZEIRO DO NORTE  -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,CE,CE,Juazeiro do Norte,Juazeiro do Norte,CE,PRIVADA,FEDERAL
23101,FACULDADE DE ENGENHARIA PITAGORAS DE SANTAREM -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,EXTINTA,PA,PA,Santarém,Santarém,PA,PRIVADA,FEDERAL
23102,FACULDADE ANHANGUERA DE SOBRAL -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,CE,CE,Sobral,Sobral,CE,PRIVADA,FEDERAL
23103,FACULDADE DE ENGENHARIA PITAGORAS ARACATI -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,CE,,Aracati,,CE,PRIVADA,FEDERAL
23104,FACULDADE DE ENGENHARIA UNOPAR TOLEDO -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,PR,,Toledo,,PR,PRIVADA,FEDERAL
23106,FACULDADE INTERACAO - FAINTER,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,RO,,Machadinho D´Oeste,,RO,PRIVADA,FEDERAL
23107,FACULDADE DOM ADELIO TOMASIN - FADAT,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,CE,CE,Quixadá,Quixadá,CE,PRIVADA,FEDERAL
23109,FACULDADE DE CIENCIAS E TECNOLOGIA DE CHAPECO - FACITEC,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,EXTINTA,SC,SC,Chapecó,Chapecó,SC,PRIVADA,FEDERAL
2311,FACULDADE KENNEDY DE MINAS GERAIS - FKMG - FKMG,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,MG,MG,Belo Horizonte,Belo Horizonte,MG,PRIVADA,FEDERAL
23110,FACULDADES FAMEP UNIDADE TERESINA - P - FAMEP,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,PI,PI,Teresina,Teresina,PI,PRIVADA,FEDERAL
23114,INSTITUTO DE EDUCACAO SUPERIOR YVERDON - IESY,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,,DF,,Brasília,,DF,PRIVADA,FEDERAL
23115,FACULDADE COHEN DE CIENCIAS DA SAUDE - FACOHEN,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,São Paulo,,SP,PRIVADA,FEDERAL
23116,FAMERCO EDUCACIONAL - FAMERCO,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,RS,,Porto Alegre,,RS,PRIVADA,FEDERAL
23117,FACULDADES FAMEP UNIDADE FORTALEZA  CE - FAMEP,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,CE,CE,Fortaleza,Fortaleza,CE,PRIVADA,FEDERAL
23118,IBPTECH FACULDADE DE CIENCIAS FORENSES E TECNOLOGIA -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,SP,SP,São Paulo,São Paulo,SP,PRIVADA,FEDERAL
2312,FACULDADE LUTERANA RUI BARBOSA - FALURB,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,EXTINTA,PR,PR,Marechal Cândido Rondon,Marechal Cândido Rondon,PR,PRIVADA,FEDERAL
23123,FACULDADE AMERICAS INTERNATIONAL COLLEGE - FAMG,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,ATIVA,SP,SP,São Paulo,São Paulo,SP,PRIVADA,FEDERAL
23124,FACULDADE FRANBRAN - FRANBRAN,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MA,,São Luís,,MA,PRIVADA,FEDERAL
23125,FACULDADE EQUATEC - FAEQUA,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,Mogi das Cruzes,,SP,PRIVADA,FEDERAL
23126,QUALI INSTITUTO DE EDUCACAO E TECNOLOGIA - QUALIEDUTEC,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MG,,Três Corações,,MG,PRIVADA,FEDERAL
23129,INSTITUTO DE DESENVOLVIMENTO E APRENDIZAGEM - IDEA FORTALEZA - IDEA FORTALEZA,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,CE,CE,Fortaleza,Fortaleza,CE,PRIVADA,FEDERAL
2313,FACULDADE DE TEOLOGIA DE BOA VISTA - FATEBOV,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,EXTINTA,RR,RR,Boa Vista,Boa Vista,RR,PRIVADA,FEDERAL
23130,INSTITUTO DE DESENVOLVIMENTO E APRENDIZAGEM - IDEA SAO LUIZ - IDEA SAO LUIZ,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,MA,MA,São Luís,São Luís,MA,PRIVADA,FEDERAL
23139,BRAIN BUSINESS SCHOOL - BRAIN,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,SP,SP,São Paulo,São Paulo,SP,PRIVADA,FEDERAL
23142,BRIDGE SOLUTIONS SCHOOL ENSINO SUPERIOR - BSS,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,São Paulo,,SP,PRIVADA,FEDERAL
23143,FACULDADE UNIVERSALIS DA BAHIA - FUB,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,BA,,Salvador,,BA,PRIVADA,FEDERAL
23144,FACULDADE PITAGORAS ARACAJU -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SE,,Aracaju,,SE,PRIVADA,FEDERAL
23145,FACULDADE SEB LAFAIETE - SEBLF,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,SP,SP,Ribeirão Preto,Ribeirão Preto,SP,PRIVADA,FEDERAL
23146,FACULDADE DOMINIUS - FAD,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,BA,BA,Guanambi,Guanambi,BA,PRIVADA,FEDERAL
23147,FACULDADE DO COMERCIO DE SAO PAULO - FAC-SP,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,SP,SP,São Paulo,São Paulo,SP,PRIVADA,FEDERAL
23149,FACULDADE SEB RIO DE JANEIRO - SEBBARRA,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,RJ,,Rio de Janeiro,,RJ,PRIVADA,FEDERAL
2315,FACULDADE CEARENSE - FC,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,,CE,,Fortaleza,,CE,PRIVADA,FEDERAL
23150,FACULDADE NUCE DE CIENCIAS APLICADAS - FANUCE,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,,PE,,Recife,,PE,PRIVADA,FEDERAL
23151,FACULDADE EDUCAR DA IBIAPABA - FAEDI,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,EXTINTA,CE,CE,Ipu,Ipu,CE,PRIVADA,FEDERAL
23152,FACULDADE DE TECNOLOGIA E CIENCIAS - FTC MARACANAU - FTC MARACANAU,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,CE,,Maracanaú,,CE,PRIVADA,FEDERAL
23155,FACULDADE UNEX - UNEX,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,BA,BA,Porto Seguro,Porto Seguro,BA,PRIVADA,FEDERAL
23156,FACULDADE IPEMIG - IPEMIG,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,ES,,Vila Velha,,ES,PRIVADA,FEDERAL
23157,FACULDADE DE EDUCACAO SUPERIOR DE BETIM - FAESB,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MG,,Betim,,MG,PRIVADA,FEDERAL
23158,CENTRO DE ENSINO SUPERIOR DE BETIM - CESB,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MG,,Betim,,MG,PRIVADA,FEDERAL
23159,FACULDADE BARAO DE JEQUIRICA - FBJ DIGITAL,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,BA,BA,Valença,Valença,BA,PRIVADA,FEDERAL
2316,INSTITUTO NACIONAL DE DESENVOLVIMENTO DO ENSINO SUPERIOR - INDES,INSTITUTO SUPERIOR OU ESCOLA SUPERIOR,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,,MG,,Montes Claros,,MG,PRIVADA,FEDERAL
23160,FACULDADE SOPEE - FSOPEE,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,DF,,Brasília,,DF,PRIVADA,FEDERAL
23161,FACULDADE DE EDUCACAO SUPERIOR DE CONTAGEM -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MG,MG,Conselheiro Lafaiete,Conselheiro Lafaiete,MG,PRIVADA,FEDERAL
23162,CENTRO DE ENSINO SUPERIOR DE CONTAGEM -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,EXTINTA,MG,MG,Contagem,Contagem,MG,PRIVADA,FEDERAL
23163,FACULDADE DE EDUCACAO SUPERIOR DE DIVINOPOLIS -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,MG,MG,Divinópolis,Divinópolis,MG,PRIVADA,FEDERAL
23164,CENTRO DE ENSINO SUPERIOR DE DIVINOPOLIS -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,MG,MG,Divinópolis,Divinópolis,MG,PRIVADA,FEDERAL
23165,FACULDADE DE EDUCACAO SUPERIOR DE ITABIRA -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MG,,Itabira,,MG,PRIVADA,FEDERAL
23166,FACULDADE DE EDUCACAO SUPERIOR DE JATAI -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,GO,,Jataí,,GO,PRIVADA,FEDERAL
23167,CENTRO DE ENSINO SUPERIOR DE ITABIRA -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MG,,Itabira,,MG,PRIVADA,FEDERAL
23168,CENTRO DE ESTUDOS SUPERIORES DE JATAI -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,GO,GO,Jataí,Jataí,GO,PRIVADA,FEDERAL
23169,ESCOLA SUPERIOR DE ITABIRA -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,MG,MG,Itabira,Itabira,MG,PRIVADA,FEDERAL
2317,FACULDADE DO DESCOBRIMENTO - FACDESCO,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,EXTINTA,BA,BA,Santa Cruz Cabrália,Santa Cruz Cabrália,BA,PRIVADA,FEDERAL
23170,ESCOLA SUPERIOR DE JATAI -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,GO,,Jataí,,GO,PRIVADA,FEDERAL
23171,FACULDADE DE EDUCACAO SUPERIOR DE NOVA SERRANA -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MG,,Nova Serrana,,MG,PRIVADA,FEDERAL
23172,FACULDADE DE EDUCACAO SUPERIOR DE POUSO ALEGRE -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,MG,MG,Pouso Alegre,Pouso Alegre,MG,PRIVADA,FEDERAL
23173,CENTRO DE ENSINO SUPERIOR DE POUSO ALEGRE -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MG,,Pouso Alegre,,MG,PRIVADA,FEDERAL
23174,CENTRO DE ENSINO SUPERIOR DE NOVA SERRANA -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,EXTINTA,MG,MG,Nova Serrana,Nova Serrana,MG,PRIVADA,FEDERAL
23175,ESCOLA SUPERIOR DE POUSO ALEGRE -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,MG,MG,Pouso Alegre,Pouso Alegre,MG,PRIVADA,FEDERAL
23176,FACULDADE DE EDUCACAO SUPERIOR DE SETE LAGOAS -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,MG,MG,Sete Lagoas,Sete Lagoas,MG,PRIVADA,FEDERAL
23177,FACULDADE DE EDUCACAO SUPERIOR DE CATALAO -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,GO,GO,Catalão,Catalão,GO,PRIVADA,FEDERAL
23178,CENTRO DE ENSINO SUPERIOR DE SETE LAGOAS -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,MG,MG,Sete Lagoas,Sete Lagoas,MG,PRIVADA,FEDERAL
23179,CENTRO DE ENSINO SUPERIOR DE CATALAO -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,EXTINTA,GO,GO,Catalão,Catalão,GO,PRIVADA,FEDERAL
23180,ESCOLA SUPERIOR DE CATALAO -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,GO,GO,Catalão,Catalão,GO,PRIVADA,FEDERAL
23181,FACULDADE INTERCONTINENTAL - FAINTER,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,SP,SP,Votorantim,Votorantim,SP,PRIVADA,FEDERAL
23185,FACULDADE ATITUDE - FAA,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,AL,,Penedo,,AL,PRIVADA,FEDERAL
23186,FACULDADE SEB BELO HORIZONTE - SEBBH,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MG,,Belo Horizonte,,MG,PRIVADA,FEDERAL
23187,"FACULDADE DE CIENCIAS DA SAUDE,HUMANAS E EXATAS DE ARAGUAINA - FCSHEA",FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,,TO,,Araguaína,,TO,PRIVADA,FEDERAL
23188,FACULDADE FAVINCE - FAVINCE,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SC,,Itajaí,,SC,PRIVADA,FEDERAL
23189,FACULDADE CENTRAL DO RECIFE SEDE - FACENTRAL SEDE,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,PE,,Recife,,PE,PRIVADA,FEDERAL
2319,ESCOLA SUPERIOR DE EDUCACAO CORPORATIVA - ESEC,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,EXTINTA,SC,SC,São José,São José,SC,PRIVADA,FEDERAL
23190,FACULDADE EUCLIDES MIRAGUAIA - FACEMI,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,Jacareí,,SP,PRIVADA,FEDERAL
23191,FACULDADE CENTRAL DO RECIFE-CENTRO - FACEN,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,PE,PE,Recife,Recife,PE,PRIVADA,FEDERAL
23193,FACULDADE EUCLIDES MIRAGAIA - FACEMI,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,Jacareí,,SP,PRIVADA,FEDERAL
23194,FACULDADE PSICOLOG - FAPSI,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,SP,SP,Ribeirão Preto,Ribeirão Preto,SP,PRIVADA,FEDERAL
23195,FACULDADE BRASILEIRA DE CIENCIAS HUMANAS - FABRACH,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,Santo André,,SP,PRIVADA,FEDERAL
23196,FACULDADE UNIPROVIDENCE - UNIPROVIDENCE,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,São Paulo,,SP,PRIVADA,FEDERAL
23197,FACULDADE SOCIESC DE EDUCACAO DE JARAGUA DO SUL -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,SC,SC,Jaraguá do Sul,Jaraguá do Sul,SC,PRIVADA,FEDERAL
23198,FACULDADE CAPIXABA DE ANCHIETA - MULTIVIX ANCHIE,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,ES,,Anchieta,,ES,PRIVADA,FEDERAL
23199,FACULDADE SOCIESC DE EDUCACAO DE FLORIANOPOLIS -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SC,,Florianópolis,,SC,PRIVADA,FEDERAL
2320,INSTITUTO SUPERIOR DE EDUCACAO ATENEU - ISEAT,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,ES,ES,Vila Velha,Vila Velha,ES,PRIVADA,FEDERAL
23200,FACULDADE UNISUL DE EDUCACAO DE ITAJAI -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,SC,SC,Itajaí,Itajaí,SC,PRIVADA,FEDERAL
23201,INSTITUTO DE EDUCACAO SUPERIOR UNISUL DE ITAJAI -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,SC,SC,Itajaí,Itajaí,SC,PRIVADA,FEDERAL
23202,FACULDADE SOCIESC DE EDUCACAO DE SAO BENTO DO SUL -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,SC,SC,São Bento do Sul,São Bento do Sul,SC,PRIVADA,FEDERAL
23203,CENTRO DE ENSINO SUPERIOR SOCIESC DE SAO BENTO DO SUL -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,EXTINTA,SC,SC,São Bento do Sul,São Bento do Sul,SC,PRIVADA,FEDERAL
23206,FACULDADE ALUMIAR - FAALUMI,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,DF,,Brasília,,DF,PRIVADA,FEDERAL
23208,FACULDADE PAULISTA SAO CAETANO DO SUL - FAPSS - EAD,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,,SP,,São Caetano do Sul,,SP,PRIVADA,FEDERAL
23209,NOVA FAFIBE - NFAFIBE,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MG,,Boa Esperança,,MG,PRIVADA,FEDERAL
23210,FACULDADE EXITUS - FAEX,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MS,,Três Lagoas,,MS,PRIVADA,FEDERAL
23211,FACULDADE DE EMBU DAS ARTES - FEAT,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,,SP,,Embu,,SP,PRIVADA,FEDERAL
23212,FACULDADE DE TECNOLOGIA SAO LUCAS - FATECSL,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,São José dos Campos,,SP,PRIVADA,FEDERAL
23213,FACULDADE NACIONAL DO AGRONEGOCIO - FNA,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,,RJ,,Rio de Janeiro,,RJ,PRIVADA,FEDERAL
23215,FACULDADE DO ESTADO DE SAO PAULO - ESP,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,SP,SP,Araçatuba,Araçatuba,SP,PRIVADA,FEDERAL
23216,FACULDADE PROTHOS - PROTHOS,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,PR,,Curitiba,,PR,PRIVADA,FEDERAL
23217,FACULDADE SEB DE BELO HORIZONTE - SEBBH,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,MG,,Belo Horizonte,,MG,PRIVADA,FEDERAL
23218,FACULDADE PARAISO FORTALEZA - FAP,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,CE,CE,Fortaleza,Fortaleza,CE,PRIVADA,FEDERAL
23219,INSTITUTO UNIVERSITARIO SAO JUDAS DE OSASCO -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,Osasco,,SP,PRIVADA,FEDERAL
2322,FACULDADE ATENEU - FATE,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,EXTINTA,ES,ES,Vila Velha,Vila Velha,ES,PRIVADA,FEDERAL
23220,ESCOLA SUPERIOR SAO JUDAS DE OSASCO -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,Osasco,,SP,PRIVADA,FEDERAL
23221,INSTITUTO UNIVERSITARIO SAO JUDAS DE SOROCABA -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,Sorocaba,,SP,PRIVADA,FEDERAL
23222,ESCOLA SUPERIOR SAO JUDAS DE SOROCABA -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,Sorocaba,,SP,PRIVADA,FEDERAL
23224,FACULDADE PRESIDENTE DUTRA - FAP,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,MA,MA,Presidente Dutra,Presidente Dutra,MA,PRIVADA,FEDERAL
23226,FACULDADE SAO JUDAS DE OSASCO -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,Osasco,,SP,PRIVADA,FEDERAL
23227,FACULDADE SAO JUDAS DE SOROCABA -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,Sorocaba,,SP,PRIVADA,FEDERAL
23228,FACULDADE SAO JUDAS DE GUARULHOS -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,SP,SP,Guarulhos,Guarulhos,SP,PRIVADA,FEDERAL
23229,FACULDADE ALFREDO NASSER DE PONTALINA -,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,ATIVA,GO,GO,Pontalina,Pontalina,GO,PRIVADA,FEDERAL
2323,FACULDADE DA AMAZONIA - FAMA,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,RO,RO,Vilhena,Vilhena,RO,PRIVADA,FEDERAL
23231,FACULDADE BRASILIA - FB,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,DF,,Brasília,,DF,PRIVADA,FEDERAL
23233,FACULDADE IESLA - FIESLA,FACULDADE,FEDERAL,PRIVADA SEM FINS LUCRATIVOS,,MG,,Belo Horizonte,,MG,PRIVADA,FEDERAL
23235,INSTITUTO UNIVERSITARIO SAO JUDAS DE GUARULHOS -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,SP,SP,Guarulhos,Guarulhos,SP,PRIVADA,FEDERAL
23236,ESCOLA SUPERIOR SAO JUDAS DE GUARULHOS -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,EXTINTA,SP,SP,Guarulhos,Guarulhos,SP,PRIVADA,FEDERAL
23237,INSTITUTO UNIVERSITARIO SAO JUDAS DE JUNDIAI -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,Jundiaí,,SP,PRIVADA,FEDERAL
23238,ESCOLA SUPERIOR SAO JUDAS DE JUNDIAI -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,Jundiaí,,SP,PRIVADA,FEDERAL
23239,INSTITUTO UNIVERSITARIO SAO JUDAS DE MOGI DAS CRUZES -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,Mogi das Cruzes,,SP,PRIVADA,FEDERAL
2324,FACULDADE ANHANGUERA DE SAO JOSE-SC - FASJ-SC,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,SC,SC,São José,São José,SC,PRIVADA,FEDERAL
23240,ESCOLA SUPERIOR SAO JUDAS DE MOGI DAS CRUZES -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,,SP,,Mogi das Cruzes,,SP,PRIVADA,FEDERAL
23241,INSTITUTO UNIVERSITARIO SAO JUDAS DE SAO BERNARDO DO CAMPO -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,SP,SP,São Bernardo do Campo,São Bernardo do Campo,SP,PRIVADA,FEDERAL
23242,ESCOLA SUPERIOR SAO JUDAS DE SAO BERNARDO DO CAMPO -,FACULDADE,FEDERAL,PRIVADA COM FINS LUCRATIVOS,ATIVA,SP,SP,São Bernardo do Campo,São Bernardo do Campo,SP,PRIVADA,FEDERAL
